"","macs2","Freq"
"228","644",0.000570450656018254
"229","645",0.000570450656018254
"230","646",0.000570450656018254
"231","648",0.00114090131203651
"232","651",0.000570450656018254
"233","657",0.00171135196805476
"234","658",0.000570450656018254
"235","662",0.000570450656018254
"236","665",0.00228180262407302
"237","667",0.00171135196805476
"238","668",0.00171135196805476
"239","669",0.00171135196805476
"240","671",0.00114090131203651
"241","681",0.000570450656018254
"242","683",0.000570450656018254
"243","686",0.00114090131203651
"244","689",0.000570450656018254
"245","691",0.00399315459212778
"246","692",0.000570450656018254
"247","693",0.000570450656018254
"248","694",0.00114090131203651
"249","695",0.000570450656018254
"250","698",0.000570450656018254
"251","701",0.00741585852823731
"252","702",0.00228180262407302
"253","705",0.000570450656018254
"254","706",0.00114090131203651
"255","712",0.00114090131203651
"256","713",0.000570450656018254
"257","714",0.000570450656018254
"258","715",0.000570450656018254
"259","719",0.000570450656018254
"260","720",0.000570450656018254
"261","721",0.00456360524814604
"262","722",0.00285225328009127
"263","723",0.0062749572162008
"264","724",0.000570450656018254
"265","725",0.00684540787221905
"266","744",0.00228180262407302
"267","762",0.000570450656018254
"268","791",0.00171135196805476
"269","792",0.00171135196805476
"270","793",0.00171135196805476
"271","794",0.00171135196805476
"272","797",0.00114090131203651
"273","799",0.00228180262407302
"274","802",0.000570450656018254
"275","803",0.000570450656018254
"276","806",0.00114090131203651
"277","808",0.00228180262407302
"278","809",0.00171135196805476
"279","813",0.000570450656018254
"280","815",0.00285225328009127
"281","816",0.000570450656018254
"282","817",0.00114090131203651
"283","818",0.00228180262407302
"284","819",0.00114090131203651
"285","821",0.00114090131203651
"286","822",0.0125499144324016
"287","823",0.00285225328009127
"288","824",0.00114090131203651
"289","825",0.000570450656018254
"290","827",0.00114090131203651
"291","830",0.0216771249286937
"292","831",0.000570450656018254
"293","832",0.00342270393610953
"294","836",0.000570450656018254
"295","837",0.00342270393610953
"296","838",0.00114090131203651
"297","841",0.00285225328009127
"298","842",0.000570450656018254
"299","846",0.00114090131203651
"300","873",0.000570450656018254
"301","876",0.000570450656018254
"302","883",0.000570450656018254
"303","903",0.000570450656018254
"304","935",0.000570450656018254
"305","936",0.00285225328009127
"306","940",0.000570450656018254
"307","945",0.000570450656018254
"308","962",0.000570450656018254
"309","973",0.000570450656018254
"310","976",0.000570450656018254
"311","978",0.00171135196805476
"312","979",0.00171135196805476
"313","980",0.00171135196805476
"314","985",0.00114090131203651
"315","986",0.00114090131203651
"316","987",0.00228180262407302
"317","988",0.000570450656018254
"318","994",0.000570450656018254
"319","995",0.000570450656018254
"320","998",0.000570450656018254
"321","1000",0.00171135196805476
"322","1006",0.000570450656018254
"323","1007",0.000570450656018254
"324","1008",0.000570450656018254
"325","1009",0.00114090131203651
"326","1010",0.000570450656018254
"327","1011",0.00114090131203651
"328","1012",0.000570450656018254
"329","1013",0.00171135196805476
"330","1014",0.000570450656018254
"331","1016",0.000570450656018254
"332","1017",0.000570450656018254
"333","1018",0.00114090131203651
"334","1019",0.000570450656018254
"335","1020",0.000570450656018254
"336","1021",0.000570450656018254
"337","1024",0.00171135196805476
"338","1025",0.00171135196805476
"339","1026",0.000570450656018254
"340","1027",0.00114090131203651
"341","1028",0.0062749572162008
"342","1039",0.000570450656018254
"343","1063",0.00114090131203651
"344","1070",0.000570450656018254
"345","1072",0.000570450656018254
"346","1080",0.00228180262407302
"347","1081",0.000570450656018254
"348","1082",0.00114090131203651
"349","1086",0.00114090131203651
"350","1088",0.00114090131203651
"351","1092",0.00570450656018254
"352","1093",0.00228180262407302
"353","1094",0.000570450656018254
"354","1096",0.000570450656018254
"355","1097",0.000570450656018254
"356","1098",0.000570450656018254
"357","1099",0.00171135196805476
"358","1101",0.00342270393610953
"359","1102",0.00798630918425556
"360","1103",0.00285225328009127
"361","1104",0.00684540787221905
"362","1105",0.00114090131203651
"363","1106",0.00114090131203651
"364","1107",0.00114090131203651
"365","1110",0.00114090131203651
"366","1115",0.000570450656018254
"367","1116",0.00171135196805476
"368","1119",0.00171135196805476
"369","1120",0.00114090131203651
"370","1123",0.00171135196805476
"371","1125",0.000570450656018254
"372","1137",0.00285225328009127
"373","1140",0.00114090131203651
"374","1147",0.000570450656018254
"375","1149",0.000570450656018254
"376","1152",0.000570450656018254
"377","1153",0.000570450656018254
"378","1167",0.000570450656018254
"379","1173",0.00456360524814604
"380","1177",0.000570450656018254
"381","1182",0.000570450656018254
"382","1195",0.000570450656018254
"383","1204",0.000570450656018254
"384","1206",0.000570450656018254
"385","1221",0.000570450656018254
"386","1223",0.00342270393610953
"387","1229",0.000570450656018254
"388","1231",0.00171135196805476
"389","1233",0.00114090131203651
"390","1244",0.000570450656018254
"391","1246",0.00114090131203651
"392","1247",0.000570450656018254
"393","1249",0.00114090131203651
"394","1250",0.00171135196805476
"395","1252",0.00399315459212778
"396","1253",0.000570450656018254
"397","1254",0.000570450656018254
"398","1258",0.000570450656018254
"399","1261",0.00114090131203651
"400","1262",0.00456360524814604
"401","1263",0.00285225328009127
"402","1264",0.00171135196805476
"403","1266",0.00114090131203651
"404","1267",0.000570450656018254
"405","1268",0.00114090131203651
"406","1274",0.00171135196805476
"407","1283",0.00285225328009127
"408","1284",0.00741585852823731
"409","1285",0.000570450656018254
"410","1287",0.00114090131203651
"411","1289",0.00285225328009127
"412","1294",0.00114090131203651
"413","1295",0.000570450656018254
"414","1296",0.000570450656018254
"415","1297",0.00114090131203651
"416","1310",0.00114090131203651
"417","1318",0.00114090131203651
"418","1321",0.000570450656018254
"419","1363",0.000570450656018254
"420","1364",0.000570450656018254
"421","1368",0.00114090131203651
"422","1369",0.000570450656018254
"423","1374",0.000570450656018254
"424","1375",0.000570450656018254
"425","1376",0.000570450656018254
"426","1382",0.000570450656018254
"427","1383",0.000570450656018254
"428","1385",0.000570450656018254
"429","1389",0.00114090131203651
"430","1390",0.00114090131203651
"431","1391",0.00114090131203651
"432","1393",0.00228180262407302
"433","1394",0.00342270393610953
"434","1395",0.000570450656018254
"435","1396",0.000570450656018254
"436","1398",0.000570450656018254
"437","1401",0.000570450656018254
"438","1422",0.00114090131203651
"439","1424",0.000570450656018254
"440","1427",0.000570450656018254
"441","1430",0.000570450656018254
"442","1432",0.00114090131203651
"443","1434",0.000570450656018254
"444","1443",0.000570450656018254
"445","1451",0.00171135196805476
"446","1452",0.000570450656018254
"447","1453",0.000570450656018254
"448","1456",0.000570450656018254
"449","1459",0.000570450656018254
"450","1462",0.00114090131203651
"451","1470",0.000570450656018254
"452","1487",0.000570450656018254
"453","1508",0.000570450656018254
"454","1515",0.00114090131203651
"455","1516",0.000570450656018254
"456","1518",0.000570450656018254
"457","1536",0.000570450656018254
"458","1539",0.000570450656018254
"459","1547",0.000570450656018254
"460","1549",0.00114090131203651
"461","1550",0.000570450656018254
"462","1559",0.000570450656018254
"463","1574",0.000570450656018254
"464","1576",0.000570450656018254
"465","1592",0.000570450656018254
"466","1608",0.00114090131203651
"467","1609",0.00171135196805476
"468","1611",0.00171135196805476
"469","1619",0.000570450656018254
"470","1620",0.00456360524814604
